time,open,high,low,close,volume,spread
2021-11-26 04:00:00+00:00,0.71345,0.7139,0.71314,0.71362,604,30
2021-11-26 08:00:00+00:00,0.71362,0.71473,0.71114,0.7132,16127,30
2021-11-26 12:00:00+00:00,0.7132,0.71548,0.7132,0.71467,18708,30
2021-11-26 16:00:00+00:00,0.71464,0.71469,0.71139,0.71216,18815,30
2021-11-26 20:00:00+00:00,0.71216,0.71442,0.71112,0.71209,2555,30
2021-11-29 00:00:00+00:00,0.71424,0.71467,0.71315,0.71458,4998,1
2021-11-29 04:00:00+00:00,0.71455,0.71488,0.71319,0.71478,3920,1
2021-11-29 08:00:00+00:00,0.71474,0.71595,0.71356,0.71499,5496,0
2021-11-29 12:00:00+00:00,0.71499,0.71512,0.71147,0.71157,6827,1
2021-11-29 16:00:00+00:00,0.71159,0.71337,0.71137,0.71286,3712,1
2021-11-29 20:00:00+00:00,0.71288,0.71504,0.71288,0.71454,2237,1
2021-11-30 00:00:00+00:00,0.71454,0.71548,0.71409,0.71458,3113,1
2021-11-30 04:00:00+00:00,0.71461,0.71463,0.70925,0.71194,8427,1
2021-11-30 08:00:00+00:00,0.71194,0.71352,0.71092,0.71312,6703,1
2021-11-30 12:00:00+00:00,0.71312,0.71705,0.70895,0.70925,11255,1
2021-11-30 16:00:00+00:00,0.70928,0.71244,0.70627,0.71214,12547,1
2021-11-30 20:00:00+00:00,0.71213,0.71325,0.71188,0.71249,3750,1
2021-12-01 00:00:00+00:00,0.71249,0.71616,0.71213,0.71578,4798,1
2021-12-01 04:00:00+00:00,0.71581,0.71729,0.7147,0.71515,4414,0
2021-12-01 08:00:00+00:00,0.71513,0.71619,0.71404,0.71528,6473,1
2021-12-01 12:00:00+00:00,0.7153,0.71727,0.71364,0.71449,8200,1
2021-12-01 16:00:00+00:00,0.71453,0.71493,0.71096,0.71101,7768,1
2021-12-01 20:00:00+00:00,0.71101,0.71118,0.70948,0.71074,3605,1
2021-12-02 00:00:00+00:00,0.71076,0.71195,0.70945,0.71136,4585,1
2021-12-02 04:00:00+00:00,0.71136,0.71152,0.70947,0.7104,4256,1
2021-12-02 08:00:00+00:00,0.71042,0.71132,0.70966,0.71056,6293,0
2021-12-02 12:00:00+00:00,0.71055,0.71144,0.70845,0.70959,9143,1
2021-12-02 16:00:00+00:00,0.7096,0.71051,0.70855,0.70884,7317,1
2021-12-02 20:00:00+00:00,0.70887,0.7097,0.70839,0.70873,2756,1
2021-12-03 00:00:00+00:00,0.70875,0.70875,0.70628,0.70698,3835,1
2021-12-03 04:00:00+00:00,0.70699,0.70827,0.70602,0.70654,3542,1
2021-12-03 08:00:00+00:00,0.70652,0.70682,0.70482,0.70603,4917,1
2021-12-03 12:00:00+00:00,0.70604,0.70902,0.70134,0.70155,13170,0
2021-12-03 16:00:00+00:00,0.70154,0.70262,0.69972,0.69973,8065,1
2021-12-03 20:00:00+00:00,0.69973,0.70049,0.6993,0.6998,2421,1
2021-12-06 00:00:00+00:00,0.70168,0.70265,0.70065,0.70203,3810,1
2021-12-06 04:00:00+00:00,0.70205,0.70252,0.701,0.70148,3005,0
2021-12-06 08:00:00+00:00,0.70148,0.70408,0.70145,0.70367,5017,0
2021-12-06 12:00:00+00:00,0.70369,0.70544,0.70315,0.70469,5885,0
2021-12-06 16:00:00+00:00,0.70469,0.70517,0.70407,0.70417,4297,1
2021-12-06 20:00:00+00:00,0.70418,0.70542,0.70397,0.70487,2322,1
2021-12-07 00:00:00+00:00,0.7049,0.70709,0.70397,0.70653,4066,1
2021-12-07 04:00:00+00:00,0.70654,0.70929,0.70654,0.70921,3557,0
2021-12-07 08:00:00+00:00,0.70919,0.71057,0.70821,0.71014,4971,0
2021-12-07 12:00:00+00:00,0.71012,0.71186,0.70882,0.71158,5779,1
2021-12-07 16:00:00+00:00,0.71158,0.71227,0.71025,0.71157,3288,0
2021-12-07 20:00:00+00:00,0.71156,0.71241,0.71085,0.71223,2330,1
2021-12-08 00:00:00+00:00,0.71225,0.71427,0.71171,0.71363,3713,1
2021-12-08 04:00:00+00:00,0.71365,0.71398,0.71171,0.71287,3402,0
2021-12-08 08:00:00+00:00,0.71284,0.71405,0.71177,0.71357,7339,1
2021-12-08 12:00:00+00:00,0.71355,0.71651,0.71269,0.71598,7956,0
2021-12-08 16:00:00+00:00,0.71596,0.71837,0.71573,0.71783,3639,0
2021-12-08 20:00:00+00:00,0.71781,0.71793,0.7162,0.71679,2097,1
2021-12-09 00:00:00+00:00,0.71679,0.71708,0.71581,0.71657,2656,1
2021-12-09 04:00:00+00:00,0.71655,0.71867,0.71645,0.71679,2871,1
2021-12-09 08:00:00+00:00,0.71681,0.71723,0.71361,0.71407,4088,0
2021-12-09 12:00:00+00:00,0.71406,0.71568,0.71357,0.7143,4581,0
2021-12-09 16:00:00+00:00,0.71428,0.71544,0.71413,0.71442,3610,0
2021-12-09 20:00:00+00:00,0.71443,0.71507,0.71392,0.71463,2396,1
2021-12-10 00:00:00+00:00,0.71464,0.71617,0.71322,0.71569,3144,1
2021-12-10 04:00:00+00:00,0.71568,0.71572,0.71416,0.71504,3134,1
2021-12-10 08:00:00+00:00,0.71502,0.71581,0.71447,0.71546,3442,1
2021-12-10 12:00:00+00:00,0.71545,0.71824,0.71464,0.7168,7271,1
2021-12-10 16:00:00+00:00,0.71678,0.71822,0.71589,0.71684,2813,1
2021-12-10 20:00:00+00:00,0.71685,0.71732,0.71664,0.71713,1013,1
2021-12-13 00:00:00+00:00,0.71652,0.71728,0.71611,0.71719,2118,1
2021-12-13 04:00:00+00:00,0.71718,0.71761,0.7146,0.71505,2128,1
2021-12-13 08:00:00+00:00,0.71506,0.71527,0.71268,0.71382,3522,1
2021-12-13 12:00:00+00:00,0.71379,0.71448,0.71107,0.71141,5426,1
2021-12-13 16:00:00+00:00,0.7114,0.71383,0.71107,0.71383,3052,1
2021-12-13 20:00:00+00:00,0.71381,0.71387,0.71233,0.7131,2032,1
2021-12-14 00:00:00+00:00,0.71312,0.71324,0.709,0.70978,3118,1
2021-12-14 04:00:00+00:00,0.70977,0.71259,0.70971,0.71207,2573,1
2021-12-14 08:00:00+00:00,0.71209,0.71352,0.71154,0.71345,4239,1
2021-12-14 12:00:00+00:00,0.71346,0.71354,0.71072,0.71166,5901,1
2021-12-14 16:00:00+00:00,0.71164,0.71221,0.71015,0.71053,3081,1
2021-12-14 20:00:00+00:00,0.71054,0.7109,0.70957,0.71035,2225,1
2021-12-15 00:00:00+00:00,0.71037,0.71123,0.71025,0.71081,2462,1
2021-12-15 04:00:00+00:00,0.71083,0.71263,0.71074,0.71198,2451,0
2021-12-15 08:00:00+00:00,0.712,0.71356,0.712,0.71298,3119,0
2021-12-15 12:00:00+00:00,0.71298,0.71515,0.71097,0.7123,5737,0
2021-12-15 16:00:00+00:00,0.71229,0.71505,0.70922,0.71431,13432,1
2021-12-15 20:00:00+00:00,0.71432,0.71775,0.7139,0.71662,5877,1
2021-12-16 00:00:00+00:00,0.71664,0.71813,0.71457,0.71567,4697,1
2021-12-16 04:00:00+00:00,0.71567,0.71772,0.71502,0.71736,3468,1
2021-12-16 08:00:00+00:00,0.71735,0.72093,0.71711,0.72076,4557,0
2021-12-16 12:00:00+00:00,0.72076,0.72236,0.71847,0.71904,8785,1
2021-12-16 16:00:00+00:00,0.71907,0.71952,0.71683,0.71711,3917,1
2021-12-16 20:00:00+00:00,0.71713,0.71851,0.71678,0.71744,3115,1
2021-12-17 00:00:00+00:00,0.71745,0.71818,0.71594,0.71609,3603,1
2021-12-17 04:00:00+00:00,0.7161,0.7176,0.71527,0.71589,3867,1
2021-12-17 08:00:00+00:00,0.71588,0.71751,0.71489,0.7158,4624,1
2021-12-17 12:00:00+00:00,0.71584,0.71657,0.71362,0.71516,6189,1
2021-12-17 16:00:00+00:00,0.71517,0.71583,0.71338,0.7135,4434,0
2021-12-17 20:00:00+00:00,0.71348,0.71387,0.71226,0.71254,1636,1
2021-12-20 00:00:00+00:00,0.71158,0.71266,0.71118,0.71147,4351,1
2021-12-20 04:00:00+00:00,0.71146,0.71183,0.70824,0.70926,4305,1
2021-12-20 08:00:00+00:00,0.70926,0.7114,0.70838,0.71108,6253,0
2021-12-20 12:00:00+00:00,0.71109,0.71276,0.71024,0.71088,5824,0
2021-12-20 16:00:00+00:00,0.71085,0.71226,0.71063,0.71102,3797,0
2021-12-20 20:00:00+00:00,0.71101,0.71135,0.71036,0.71093,2227,1
2021-12-21 00:00:00+00:00,0.71093,0.71199,0.70987,0.7112,3216,1
2021-12-21 04:00:00+00:00,0.71122,0.71244,0.71084,0.71117,2774,0
2021-12-21 08:00:00+00:00,0.71116,0.71373,0.71092,0.71332,3749,1
2021-12-21 12:00:00+00:00,0.71331,0.7141,0.71262,0.71325,4256,0
2021-12-21 16:00:00+00:00,0.71326,0.7156,0.71311,0.71538,3301,0
2021-12-21 20:00:00+00:00,0.7154,0.71557,0.71445,0.71474,2019,1
2021-12-22 00:00:00+00:00,0.71476,0.71548,0.71301,0.71313,2655,1
2021-12-22 04:00:00+00:00,0.7131,0.71407,0.71207,0.71401,2521,1
2021-12-22 08:00:00+00:00,0.71399,0.71664,0.71372,0.71627,3638,1
2021-12-22 12:00:00+00:00,0.71629,0.72087,0.71627,0.72023,4802,1
2021-12-22 16:00:00+00:00,0.72026,0.72202,0.72015,0.72146,2949,1
2021-12-22 20:00:00+00:00,0.72149,0.722,0.72009,0.72114,2207,1
2021-12-23 00:00:00+00:00,0.72118,0.72195,0.71962,0.72048,2439,1
2021-12-23 04:00:00+00:00,0.72046,0.72294,0.72046,0.72253,2211,1
