time,open,high,low,close,volume,spread
2020-01-28 08:00:00+00:00,109.085,109.085,108.76,108.899,4319,0
2020-01-28 12:00:00+00:00,108.897,109.202,108.862,109.144,4967,0
2020-01-28 16:00:00+00:00,109.144,109.195,109.09,109.142,2732,0
2020-01-28 20:00:00+00:00,109.142,109.238,109.08,109.135,2304,0
2020-01-29 00:00:00+00:00,109.136,109.233,109.077,109.207,3339,0
2020-01-29 04:00:00+00:00,109.207,109.213,109.037,109.103,2062,0
2020-01-29 08:00:00+00:00,109.102,109.154,109.01,109.084,2771,0
2020-01-29 12:00:00+00:00,109.084,109.186,108.979,109.157,3612,0
2020-01-29 16:00:00+00:00,109.157,109.256,109.036,109.037,2925,0
2020-01-29 20:00:00+00:00,109.038,109.1,108.948,108.986,2979,0
2020-01-30 00:00:00+00:00,108.987,109.046,108.866,108.878,3697,0
2020-01-30 04:00:00+00:00,108.878,108.958,108.808,108.865,2931,0
2020-01-30 08:00:00+00:00,108.865,108.976,108.82,108.892,3663,0
2020-01-30 12:00:00+00:00,108.894,109.008,108.654,108.669,5344,0
2020-01-30 16:00:00+00:00,108.671,108.852,108.586,108.77,5088,0
2020-01-30 20:00:00+00:00,108.769,108.983,108.764,108.884,3077,0
2020-01-31 00:00:00+00:00,108.888,109.133,108.888,109.077,3676,0
2020-01-31 04:00:00+00:00,109.076,109.103,109.006,109.053,2153,0
2020-01-31 08:00:00+00:00,109.053,109.069,108.892,108.917,3048,0
2020-01-31 12:00:00+00:00,108.917,108.966,108.358,108.398,4591,0
2020-01-31 16:00:00+00:00,108.399,108.525,108.314,108.35,6031,0
2020-01-31 20:00:00+00:00,108.351,108.42,108.32,108.353,1394,0
2020-02-02 20:00:00+00:00,108.434,108.437,108.319,108.373,1513,0
2020-02-03 00:00:00+00:00,108.381,108.579,108.368,108.543,4593,0
2020-02-03 04:00:00+00:00,108.545,108.699,108.475,108.626,2603,0
2020-02-03 08:00:00+00:00,108.626,108.648,108.42,108.53,3976,0
2020-02-03 12:00:00+00:00,108.528,108.798,108.485,108.708,4476,0
2020-02-03 16:00:00+00:00,108.71,108.73,108.523,108.677,3744,0
2020-02-03 20:00:00+00:00,108.675,108.743,108.593,108.614,2160,0
2020-02-04 00:00:00+00:00,108.616,108.781,108.551,108.694,3818,0
2020-02-04 04:00:00+00:00,108.694,108.949,108.694,108.941,3218,0
2020-02-04 08:00:00+00:00,108.94,109.129,108.919,109.03,3403,0
2020-02-04 12:00:00+00:00,109.032,109.36,109.031,109.337,4407,0
2020-02-04 16:00:00+00:00,109.337,109.539,109.294,109.503,3004,0
2020-02-04 20:00:00+00:00,109.502,109.544,109.431,109.443,2007,0
2020-02-05 00:00:00+00:00,109.444,109.492,109.37,109.448,3072,0
2020-02-05 04:00:00+00:00,109.448,109.482,109.32,109.337,2206,0
2020-02-05 08:00:00+00:00,109.336,109.725,109.305,109.578,5496,0
2020-02-05 12:00:00+00:00,109.576,109.843,109.557,109.758,5096,0
2020-02-05 16:00:00+00:00,109.757,109.834,109.668,109.834,2517,0
2020-02-05 20:00:00+00:00,109.836,109.839,109.768,109.813,1789,0
2020-02-06 00:00:00+00:00,109.816,109.906,109.803,109.895,2821,0
2020-02-06 04:00:00+00:00,109.895,109.981,109.854,109.91,2565,0
2020-02-06 08:00:00+00:00,109.91,109.954,109.783,109.926,3169,0
2020-02-06 12:00:00+00:00,109.925,109.987,109.82,109.974,3758,0
2020-02-06 16:00:00+00:00,109.973,109.999,109.886,109.975,2223,0
2020-02-06 20:00:00+00:00,109.976,110.007,109.946,109.963,1487,0
2020-02-07 00:00:00+00:00,109.964,109.985,109.815,109.91,2886,0
2020-02-07 04:00:00+00:00,109.91,109.991,109.872,109.924,2159,0
2020-02-07 08:00:00+00:00,109.925,109.948,109.673,109.828,3482,0
2020-02-07 12:00:00+00:00,109.828,110.004,109.534,109.779,5595,0
2020-02-07 16:00:00+00:00,109.776,109.842,109.701,109.732,3145,0
2020-02-07 20:00:00+00:00,109.733,109.776,109.733,109.771,522,0
2020-02-09 20:00:00+00:00,109.679,109.765,109.566,109.617,1438,0
2020-02-10 00:00:00+00:00,109.617,109.877,109.608,109.767,3964,0
2020-02-10 04:00:00+00:00,109.767,109.852,109.732,109.805,2442,0
2020-02-10 08:00:00+00:00,109.803,109.846,109.708,109.775,3282,0
2020-02-10 12:00:00+00:00,109.776,109.795,109.655,109.733,3309,0
2020-02-10 16:00:00+00:00,109.733,109.798,109.642,109.698,2082,0
2020-02-10 20:00:00+00:00,109.698,109.775,109.681,109.767,1613,0
2020-02-11 00:00:00+00:00,109.768,109.9,109.741,109.876,1869,0
2020-02-11 04:00:00+00:00,109.876,109.931,109.853,109.913,1457,0
2020-02-11 08:00:00+00:00,109.912,109.946,109.835,109.851,2534,0
2020-02-11 12:00:00+00:00,109.851,109.961,109.749,109.907,3564,0
2020-02-11 16:00:00+00:00,109.907,109.933,109.735,109.749,2736,0
2020-02-11 20:00:00+00:00,109.751,109.842,109.728,109.842,1508,0
2020-02-12 00:00:00+00:00,109.843,109.891,109.802,109.827,2383,0
2020-02-12 04:00:00+00:00,109.826,109.922,109.818,109.883,1620,0
2020-02-12 08:00:00+00:00,109.882,110.133,109.872,109.955,3014,0
2020-02-12 12:00:00+00:00,109.956,110.057,109.947,110.015,2847,0
2020-02-12 16:00:00+00:00,110.015,110.096,109.986,110.08,2067,0
2020-02-12 20:00:00+00:00,110.08,110.113,109.821,109.866,2037,0
2020-02-13 00:00:00+00:00,109.868,109.986,109.854,109.859,3503,0
2020-02-13 04:00:00+00:00,109.859,109.898,109.721,109.728,2521,0
2020-02-13 08:00:00+00:00,109.728,109.808,109.62,109.706,3875,0
2020-02-13 12:00:00+00:00,109.706,109.851,109.65,109.805,4513,0
2020-02-13 16:00:00+00:00,109.802,109.866,109.745,109.806,2839,0
2020-02-13 20:00:00+00:00,109.807,109.83,109.74,109.762,2045,0
2020-02-14 00:00:00+00:00,109.767,109.91,109.753,109.841,2905,0
2020-02-14 04:00:00+00:00,109.841,109.841,109.749,109.788,1964,0
2020-02-14 08:00:00+00:00,109.788,109.838,109.76,109.803,2015,0
2020-02-14 12:00:00+00:00,109.804,109.878,109.701,109.761,3446,0
2020-02-14 16:00:00+00:00,109.761,109.8,109.701,109.772,1997,0
2020-02-14 20:00:00+00:00,109.772,109.796,109.748,109.782,415,0
2020-02-16 20:00:00+00:00,109.811,109.825,109.757,109.794,953,0
2020-02-17 00:00:00+00:00,109.795,109.851,109.72,109.817,2599,0
2020-02-17 04:00:00+00:00,109.816,109.868,109.803,109.864,1214,0
2020-02-17 08:00:00+00:00,109.864,109.889,109.818,109.885,1352,0
2020-02-17 12:00:00+00:00,109.886,109.961,109.864,109.944,1194,0
2020-02-17 16:00:00+00:00,109.944,109.948,109.903,109.935,889,0
2020-02-17 20:00:00+00:00,109.935,109.936,109.799,109.834,2059,0
2020-02-18 00:00:00+00:00,109.836,109.84,109.66,109.705,3277,0
2020-02-18 04:00:00+00:00,109.706,109.797,109.677,109.7,1900,0
2020-02-18 08:00:00+00:00,109.7,109.768,109.667,109.72,2736,0
2020-02-18 12:00:00+00:00,109.722,109.948,109.714,109.808,3413,0
2020-02-18 16:00:00+00:00,109.808,109.906,109.777,109.867,2488,0
2020-02-18 20:00:00+00:00,109.868,109.917,109.845,109.914,1490,0
2020-02-19 00:00:00+00:00,109.918,110.11,109.864,110.058,2801,0
2020-02-19 04:00:00+00:00,110.058,110.142,110.009,110.12,1922,0
2020-02-19 08:00:00+00:00,110.12,110.447,110.065,110.445,2997,0
2020-02-19 12:00:00+00:00,110.446,110.977,110.408,110.949,4638,0
2020-02-19 16:00:00+00:00,110.947,111.589,110.922,111.579,5005,0
2020-02-19 20:00:00+00:00,111.579,111.591,111.192,111.196,2877,0
2020-02-20 00:00:00+00:00,111.197,111.491,111.113,111.364,5968,0
2020-02-20 04:00:00+00:00,111.364,111.85,111.345,111.685,4146,0
2020-02-20 08:00:00+00:00,111.687,112.188,111.621,111.856,6300,0
2020-02-20 12:00:00+00:00,111.855,112.224,111.854,112.091,6874,0
2020-02-20 16:00:00+00:00,112.093,112.097,111.706,112.06,6315,0
2020-02-20 20:00:00+00:00,112.06,112.158,111.947,111.969,2586,0
2020-02-21 00:00:00+00:00,111.971,112.185,111.925,112.019,4932,0
2020-02-21 04:00:00+00:00,112.018,112.047,111.687,111.734,3234,0
2020-02-21 08:00:00+00:00,111.735,111.889,111.489,111.883,5070,0
2020-02-21 12:00:00+00:00,111.882,112.031,111.477,111.694,7227,0
2020-02-21 16:00:00+00:00,111.694,111.77,111.596,111.606,4048,0
2020-02-21 20:00:00+00:00,111.604,111.618,111.52,111.554,1189,0
2020-02-23 20:00:00+00:00,111.404,111.585,111.388,111.546,1697,0
2020-02-24 00:00:00+00:00,111.547,111.682,111.442,111.555,4565,0
2020-02-24 04:00:00+00:00,111.556,111.632,111.503,111.546,2746,0
2020-02-24 08:00:00+00:00,111.544,111.544,111.202,111.314,5966,0
2020-02-24 12:00:00+00:00,111.314,111.426,110.475,110.657,8473,0
2020-02-24 16:00:00+00:00,110.657,110.765,110.335,110.74,6430,0
